ticker,currency,company_name,exchange,exchange_short,timezone
EHC,USD,Encompass Health Corporation,New York Stock Exchange,NYSE,America/New_York
ETE,USD,"Energy Transfer Equity, L.P.",New York Stock Exchange,NYSE,America/New_York
NVST,USD,Envista Holdings Corporation,New York Stock Exchange,NYSE,America/New_York
FCB,USD,"FCB Financial Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
FND,USD,"Floor & Decor Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
FDP,USD,Fresh Del Monte Produce Inc.,New York Stock Exchange,NYSE,America/New_York
GDV-G,USD,GABELLI DIV & I/% PFD SH S G,New York Stock Exchange,NYSE,America/New_York
GSAH,USD,GS Acquisition Holdings Corp,New York Stock Exchange,NYSE,America/New_York
GD,USD,General Dynamics Corporation,New York Stock Exchange,NYSE,America/New_York
HON,USD,Honeywell International Inc.,New York Stock Exchange,NYSE,America/New_York
IHC,USD,Independence Holding Company,New York Stock Exchange,NYSE,America/New_York
ITGR,USD,Integer Holdings Corporation,New York Stock Exchange,NYSE,America/New_York
VLT,USD,Invesco High Income Trust II,New York Stock Exchange,NYSE,America/New_York
JMPD,USD,JMP Group LLC 7.25% SR NT 27,New York Stock Exchange,NYSE,America/New_York
JKS,USD,"JinkoSolar Holding Co., Ltd.",New York Stock Exchange,NYSE,America/New_York
JHI,USD,John Hancock Investors Trust,New York Stock Exchange,NYSE,America/New_York
KMPA,USD,Kemper Corporation SUB NT 54,New York Stock Exchange,NYSE,America/New_York
KRP,USD,"Kimbell Royalty Partners, LP",New York Stock Exchange,NYSE,America/New_York
USA,USD,Liberty All-Star Equity Fund,New York Stock Exchange,NYSE,America/New_York
LNC,USD,Lincoln National Corporation,New York Stock Exchange,NYSE,America/New_York
MFO,USD,"MFA Financial, Inc. SR NT 42",New York Stock Exchange,NYSE,America/New_York
MMT,USD,MFS Multimarket Income Trust,New York Stock Exchange,NYSE,America/New_York
CLI,USD,Mack-Cali Realty Corporation,New York Stock Exchange,NYSE,America/New_York
MFG,USD,"Mizuho Financial Group, Inc.",New York Stock Exchange,NYSE,America/New_York
MOD,USD,Modine Manufacturing Company,New York Stock Exchange,NYSE,America/New_York
TAP,USD,Molson Coors Brewing Company,New York Stock Exchange,NYSE,America/New_York
MWA,USD,"Mueller Water Products, Inc.",New York Stock Exchange,NYSE,America/New_York
NOV,USD,"National Oilwell Varco, Inc.",New York Stock Exchange,NYSE,America/New_York
NFX,USD,Newfield Exploration Company,New York Stock Exchange,NYSE,America/New_York
NEM,USD,Newmont Goldcorp Corporation,New York Stock Exchange,NYSE,America/New_York
NSC,USD,Norfolk Southern Corporation,New York Stock Exchange,NYSE,America/New_York
NOC,USD,Northrop Grumman Corporation,New York Stock Exchange,NYSE,America/New_York
OLP,USD,"One Liberty Properties, Inc.",New York Stock Exchange,NYSE,America/New_York
ORCC,USD,Owl Rock Capital Corporation,New York Stock Exchange,NYSE,America/New_York
PBA,USD,Pembina Pipeline Corporation,New York Stock Exchange,NYSE,America/New_York
PBY,USD,Prospect Capital Corporation,New York Stock Exchange,NYSE,America/New_York
RNGR,USD,"Ranger Energy Services, Inc.",New York Stock Exchange,NYSE,America/New_York
RWGE,USD,Regalwood Global Energy Ltd.,New York Stock Exchange,NYSE,America/New_York
RCL,USD,Royal Caribbean Cruises Ltd.,New York Stock Exchange,NYSE,America/New_York
SRE-B,USD,SEMPRA ENERGY CONV SRS B PRF,New York Stock Exchange,NYSE,America/New_York
SMM,USD,Salient Midstream & MLP Fund,New York Stock Exchange,NYSE,America/New_York
SJT,USD,San Juan Basin Royalty Trust,New York Stock Exchange,NYSE,America/New_York
SEAS,USD,"SeaWorld Entertainment, Inc.",New York Stock Exchange,NYSE,America/New_York
WTTR,USD,"Select Energy Services, Inc.",New York Stock Exchange,NYSE,America/New_York
SKY,USD,Skyline Champion Corporation,New York Stock Exchange,NYSE,America/New_York
SWX,USD,"Southwest Gas Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
SWK,USD,"Stanley Black & Decker, Inc.",New York Stock Exchange,NYSE,America/New_York
SPLP,USD,Steel Partners Holdings L.P.,New York Stock Exchange,NYSE,America/New_York
RGR,USD,"Sturm, Ruger & Company, Inc.",New York Stock Exchange,NYSE,America/New_York
TNP-B,USD,TSAKOS ENERGY N/% PFD SH S B,New York Stock Exchange,NYSE,America/New_York
GIM,USD,Templeton Global Income Fund,New York Stock Exchange,NYSE,America/New_York
THC,USD,Tenet Healthcare Corporation,New York Stock Exchange,NYSE,America/New_York
SZC,USD,The Cushing Renaissance Fund,New York Stock Exchange,NYSE,America/New_York
PG,USD,The Procter & Gamble Company,New York Stock Exchange,NYSE,America/New_York
SHW,USD,The Sherwin-Williams Company,New York Stock Exchange,NYSE,America/New_York
SWZ,USD,The Swiss Helvetia Fund Inc.,New York Stock Exchange,NYSE,America/New_York
WMB,USD,"The Williams Companies, Inc.",New York Stock Exchange,NYSE,America/New_York
THR,USD,"Thermon Group Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
TPRE,USD,Third Point Reinsurance Ltd.,New York Stock Exchange,NYSE,America/New_York
TDG,USD,TransDigm Group Incorporated,New York Stock Exchange,NYSE,America/New_York
TLP,USD,Transmontaigne Partners L.P.,New York Stock Exchange,NYSE,America/New_York
TVPT,USD,Travelport Worldwide Limited,New York Stock Exchange,NYSE,America/New_York
TCAP,USD,Triangle Capital Corporation,New York Stock Exchange,NYSE,America/New_York
TRTN,USD,Triton International Limited,New York Stock Exchange,NYSE,America/New_York
TFC,USD,Truist Financial Corporation,New York Stock Exchange,NYSE,America/New_York
TWO,USD,Two Harbors Investment Corp.,New York Stock Exchange,NYSE,America/New_York
USAC,USD,"USA Compression Partners, LP",New York Stock Exchange,NYSE,America/New_York
VAR,USD,"Varian Medical Systems, Inc.",New York Stock Exchange,NYSE,America/New_York
VCIF,USD,Vertical Capital Income Fund,New York Stock Exchange,NYSE,America/New_York
VSH,USD,"Vishay Intertechnology, Inc.",New York Stock Exchange,NYSE,America/New_York
VPG,USD,"Vishay Precision Group, Inc.",New York Stock Exchange,NYSE,America/New_York
WRB-B,USD,WR BERKLEY 5.625% SUB DEBENT,New York Stock Exchange,NYSE,America/New_York
WOR,USD,"Worthington Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
XHR,USD,"Xenia Hotels & Resorts, Inc.",New York Stock Exchange,NYSE,America/New_York
ZBH,USD,"Zimmer Biomet Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
NCV-A,USD,ALLIANZGI CNV &/PFD SHS SER A,New York Stock Exchange,NYSE,America/New_York
AMN,USD,"AMN Healthcare Services, Inc.",New York Stock Exchange,NYSE,America/New_York
ARR,USD,"ARMOUR Residential REIT, Inc.",New York Stock Exchange,NYSE,America/New_York
AHL-C,USD,ASPEN INS HOLDI/5.95% PREF SH,New York Stock Exchange,NYSE,America/New_York
AXS,USD,AXIS Capital Holdings Limited,New York Stock Exchange,NYSE,America/New_York
ATGE,USD,Adtalem Global Education Inc.,New York Stock Exchange,NYSE,America/New_York
BABA,USD,Alibaba Group Holding Limited,New York Stock Exchange,NYSE,America/New_York
AWR,USD,American States Water Company,New York Stock Exchange,NYSE,America/New_York
AVD,USD,American Vanguard Corporation,New York Stock Exchange,NYSE,America/New_York
ABC,USD,AmerisourceBergen Corporation,New York Stock Exchange,NYSE,America/New_York
APO,USD,"Apollo Global Management, LLC",New York Stock Exchange,NYSE,America/New_York
AIY,USD,Apollo Investment Corporation,New York Stock Exchange,NYSE,America/New_York
ABG,USD,"Asbury Automotive Group, Inc.",New York Stock Exchange,NYSE,America/New_York
BSBR,USD,Banco Santander (Brasil) S.A.,New York Stock Exchange,NYSE,America/New_York
BDX,USD,"Becton, Dickinson and Company",New York Stock Exchange,NYSE,America/New_York
BDXA,USD,"Becton, Dickinson and Company",New York Stock Exchange,NYSE,America/New_York
BHLB,USD,"Berkshire Hills Bancorp, Inc.",New York Stock Exchange,NYSE,America/New_York
MVF,USD,"BlackRock MuniVest Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
BSX,USD,Boston Scientific Corporation,New York Stock Exchange,NYSE,America/New_York
BGG,USD,Briggs & Stratton Corporation,New York Stock Exchange,NYSE,America/New_York
BRMK,USD,Broadmark Realty Capital Inc.,New York Stock Exchange,NYSE,America/New_York
CMO,USD,Capstead Mortgage Corporation,New York Stock Exchange,NYSE,America/New_York
CHK,USD,Chesapeake Energy Corporation,New York Stock Exchange,NYSE,America/New_York
CHKR,USD,Chesapeake Granite Wash Trust,New York Stock Exchange,NYSE,America/New_York
CGA,USD,"China Green Agriculture, Inc.",New York Stock Exchange,NYSE,America/New_York
CXP,USD,"Columbia Property Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
CPS,USD,Cooper-Standard Holdings Inc.,New York Stock Exchange,NYSE,America/New_York
SRV,USD,Cushing MLP Total Return Fund,New York Stock Exchange,NYSE,America/New_York
CELP,USD,"Cypress Energy Partners, L.P.",New York Stock Exchange,NYSE,America/New_York
DTQ,USD,DTE Energy Company SUB DEB 62,New York Stock Exchange,NYSE,America/New_York
DBD,USD,"Diebold Nixdorf, Incorporated",New York Stock Exchange,NYSE,America/New_York
ECR,USD,Eclipse Resources Corporation,New York Stock Exchange,NYSE,America/New_York
ENLK,USD,"EnLink Midstream Partners, LP",New York Stock Exchange,NYSE,America/New_York
ENBL,USD,"Enable Midstream Partners, LP",New York Stock Exchange,NYSE,America/New_York
ETM,USD,Entercom Communications Corp.,New York Stock Exchange,NYSE,America/New_York
FDS,USD,FactSet Research Systems Inc.,New York Stock Exchange,NYSE,America/New_York
FRX-UN,USD,Forest Road Acquisition Corp.,New York Stock Exchange,NYSE,America/New_York
GCP,USD,GCP Applied Technologies Inc.,New York Stock Exchange,NYSE,America/New_York
GDI,USD,"Gardner Denver Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
CO,USD,Global Cord Blood Corporation,New York Stock Exchange,NYSE,America/New_York
GTN.A,USD,"Gray Television, Inc. Class A",New York Stock Exchange,NYSE,America/New_York
HK,USD,Halcón Resources Corporation,New York Stock Exchange,NYSE,America/New_York
ISG,USD,ING Groep N.V. PERP DBT 6.125,New York Stock Exchange,NYSE,America/New_York
ISF,USD,ING Groep N.V. PERP HYB6.375%,New York Stock Exchange,NYSE,America/New_York
INSP,USD,"Inspire Medical Systems, Inc.",New York Stock Exchange,NYSE,America/New_York
IVR,USD,Invesco Mortgage Capital Inc.,New York Stock Exchange,NYSE,America/New_York
JAX,USD,"J. Alexander's Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
JEC,USD,Jacobs Engineering Group Inc.,New York Stock Exchange,NYSE,America/New_York
J,USD,Jacobs Engineering Group Inc.,New York Stock Exchange,NYSE,America/New_York
JW.B,USD,John Wiley & Sons Inc Class B,New York Stock Exchange,NYSE,America/New_York
KAP,USD,"KCAP Financial, Inc. SR NT 19",New York Stock Exchange,NYSE,America/New_York
KIO,USD,KKR Income Opportunities Fund,New York Stock Exchange,NYSE,America/New_York
KW,USD,"Kennedy-Wilson Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
LEE,USD,"Lee Enterprises, Incorporated",New York Stock Exchange,NYSE,America/New_York
LMHB,USD,"Legg Mason, Inc. JR SUB NT 56",New York Stock Exchange,NYSE,America/New_York
LEG,USD,"Leggett & Platt, Incorporated",New York Stock Exchange,NYSE,America/New_York
LPX,USD,Louisiana-Pacific Corporation,New York Stock Exchange,NYSE,America/New_York
MIN,USD,MFS Intermediate Income Trust,New York Stock Exchange,NYSE,America/New_York
MDR,USD,"McDermott International, Inc.",New York Stock Exchange,NYSE,America/New_York
MER-K,USD,Merrill Lynch Capital Trust I,New York Stock Exchange,NYSE,America/New_York
KORS,USD,Michael Kors Holdings Limited,New York Stock Exchange,NYSE,America/New_York
MFGP,USD,Micro Focus International plc,New York Stock Exchange,NYSE,America/New_York
MR,USD,Montage Resources Corporation,New York Stock Exchange,NYSE,America/New_York
NM,USD,Navios Maritime Holdings Inc.,New York Stock Exchange,NYSE,America/New_York
NMM,USD,Navios Maritime Partners L.P.,New York Stock Exchange,NYSE,America/New_York
NAO,USD,Nordic American Offshore Ltd.,New York Stock Exchange,NYSE,America/New_York
NRE,USD,Northstar Realty Europe Corp.,New York Stock Exchange,NYSE,America/New_York
JCE,USD,Nuveen Core Equity Alpha Fund,New York Stock Exchange,NYSE,America/New_York
OCA-UN,USD,Omnichannel Acquisition Corp.,New York Stock Exchange,NYSE,America/New_York
OEC,USD,Orion Engineered Carbons S.A.,New York Stock Exchange,NYSE,America/New_York
PEI-C,USD,PA Rl Est Invt/RED PFD sh S C,New York Stock Exchange,NYSE,America/New_York
PKO,USD,PIMCO Income Opportunity Fund,New York Stock Exchange,NYSE,America/New_York
PFN,USD,PIMCO Income Strategy Fund II,New York Stock Exchange,NYSE,America/New_York
PSA-B,USD,PUB STORAGE/DEPOSITARY SH S B,New York Stock Exchange,NYSE,America/New_York
PSA-C,USD,PUB STORAGE/DEPOSITARY SH S C,New York Stock Exchange,NYSE,America/New_York
PSA-X,USD,PUB STORAGE/DEPOSITARY SH S X,New York Stock Exchange,NYSE,America/New_York
PAG,USD,"Penske Automotive Group, Inc.",New York Stock Exchange,NYSE,America/New_York
DNK,USD,Phoenix Tree Holdings Limited,New York Stock Exchange,NYSE,America/New_York
PES,USD,Pioneer Energy Services Corp.,New York Stock Exchange,NYSE,America/New_York
QES,USD,Quintana Energy Services Inc.,New York Stock Exchange,NYSE,America/New_York
RRD,USD,R.R. Donnelley & Sons Company,New York Stock Exchange,NYSE,America/New_York
RJF,USD,"Raymond James Financial, Inc.",New York Stock Exchange,NYSE,America/New_York
RF,USD,Regions Financial Corporation,New York Stock Exchange,NYSE,America/New_York
RS,USD,Reliance Steel & Aluminum Co.,New York Stock Exchange,NYSE,America/New_York
RFP,USD,Resolute Forest Products Inc.,New York Stock Exchange,NYSE,America/New_York
SJI,USD,"South Jersey Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
STT-G,USD,St Str Corp/DEPOSITARY SH S G,New York Stock Exchange,NYSE,America/New_York
SMP,USD,"Standard Motor Products, Inc.",New York Stock Exchange,NYSE,America/New_York
STWD,USD,"Starwood Property Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
INN,USD,"Summit Hotel Properties, Inc.",New York Stock Exchange,NYSE,America/New_York
SMLP,USD,"Summit Midstream Partners, LP",New York Stock Exchange,NYSE,America/New_York
SXCP,USD,"SunCoke Energy Partners, L.P.",New York Stock Exchange,NYSE,America/New_York
TMK-C,USD,TORCHMARK 6.125 JR SUB DEBENT,New York Stock Exchange,NYSE,America/New_York
TOO,USD,Teekay Offshore Partners L.P.,New York Stock Exchange,NYSE,America/New_York
HQL,USD,Tekla Life Sciences Investors,New York Stock Exchange,NYSE,America/New_York
SAM,USD,"The Boston Beer Company, Inc.",New York Stock Exchange,NYSE,America/New_York
GAB,USD,The Gabelli Equity Trust Inc.,New York Stock Exchange,NYSE,America/New_York
GS,USD,"The Goldman Sachs Group, Inc.",New York Stock Exchange,NYSE,America/New_York
HHC,USD,The Howard Hughes Corporation,New York Stock Exchange,NYSE,America/New_York
TRV,USD,"The Travelers Companies, Inc.",New York Stock Exchange,NYSE,America/New_York
TMO,USD,Thermo Fisher Scientific Inc.,New York Stock Exchange,NYSE,America/New_York
TR,USD,"Tootsie Roll Industries, Inc.",New York Stock Exchange,NYSE,America/New_York
TUP,USD,Tupperware Brands Corporation,New York Stock Exchange,NYSE,America/New_York
TRQ,USD,Turquoise Hill Resources Ltd.,New York Stock Exchange,NYSE,America/New_York
USX,USD,"U.S. Xpress Enterprises, Inc.",New York Stock Exchange,NYSE,America/New_York
UGP,USD,Ultrapar Participações S.A.,New York Stock Exchange,NYSE,America/New_York
VER-F,USD,VEREIT 6.7 SRS F CUM REDM PRF,New York Stock Exchange,NYSE,America/New_York
ZF,USD,Virtus Total Return Fund Inc.,New York Stock Exchange,NYSE,America/New_York
WRB-E,USD,WR BERKLEY 5 70 SUBORD DEBENT,New York Stock Exchange,NYSE,America/New_York
WFT,USD,Weatherford International plc,New York Stock Exchange,NYSE,America/New_York
WBS,USD,Webster Financial Corporation,New York Stock Exchange,NYSE,America/New_York
WAIR,USD,"Wesco Aircraft Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
WLK,USD,Westlake Chemical Corporation,New York Stock Exchange,NYSE,America/New_York
WLKP,USD,Westlake Chemical Partners LP,New York Stock Exchange,NYSE,America/New_York
WHG,USD,"Westwood Holdings Group, Inc.",New York Stock Exchange,NYSE,America/New_York
WPM,USD,Wheaton Precious Metals Corp.,New York Stock Exchange,NYSE,America/New_York
WLL,USD,Whiting Petroleum Corporation,New York Stock Exchange,NYSE,America/New_York
XIN,USD,"Xinyuan Real Estate Co., Ltd.",New York Stock Exchange,NYSE,America/New_York
TBB,USD,AT&amp;T Inc. 5.35% GLB NTS 66,New York Stock Exchange,NYSE,America/New_York
AB,USD,AllianceBernstein Holding L.P.,New York Stock Exchange,NYSE,America/New_York
AFG,USD,"American Financial Group, Inc.",New York Stock Exchange,NYSE,America/New_York
AFGB,USD,"American Financial Group, Inc.",New York Stock Exchange,NYSE,America/New_York
AFGE,USD,"American Financial Group, Inc.",New York Stock Exchange,NYSE,America/New_York
APC,USD,Anadarko Petroleum Corporation,New York Stock Exchange,NYSE,America/New_York
ADM,USD,Archer-Daniels-Midland Company,New York Stock Exchange,NYSE,America/New_York
AC,USD,"Associated Capital Group, Inc.",New York Stock Exchange,NYSE,America/New_York
BNED,USD,"Barnes & Noble Education, Inc.",New York Stock Exchange,NYSE,America/New_York
MYD,USD,"BlackRock MuniYield Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
BBK,USD,BlackRock Municipal Bond Trust,New York Stock Exchange,NYSE,America/New_York
BHR,USD,"Braemar Hotels & Resorts, Inc.",New York Stock Exchange,NYSE,America/New_York
CWT,USD,California Water Service Group,New York Stock Exchange,NYSE,America/New_York
CIM,USD,Chimera Investment Corporation,New York Stock Exchange,NYSE,America/New_York
CFG,USD,"Citizens Financial Group, Inc.",New York Stock Exchange,NYSE,America/New_York
CYH,USD,"Community Health Systems, Inc.",New York Stock Exchange,NYSE,America/New_York
DLR-J,USD,DIGITAL RLTY TR/RED PFD SH S J,New York Stock Exchange,NYSE,America/New_York
DLNG-B,USD,DYNAGAS LNG PARTNERS SRS B PRF,New York Stock Exchange,NYSE,America/New_York
EPC,USD,Edgewell Personal Care Company,New York Stock Exchange,NYSE,America/New_York
EEP,USD,"Enbridge Energy Partners, L.P.",New York Stock Exchange,NYSE,America/New_York
ENBA,USD,Enbridge Inc. 6.375 SNT18 B 78,New York Stock Exchange,NYSE,America/New_York
ETP,USD,"Energy Transfer Partners, L.P.",New York Stock Exchange,NYSE,America/New_York
FCAU,USD,Fiat Chrysler Automobiles N.V.,New York Stock Exchange,NYSE,America/New_York
GDV-H,USD,GABELLI DIVID INCOME SRS H PRF,New York Stock Exchange,NYSE,America/New_York
GMRE-A,USD,GLB MED REIT IN/RED PFD SH S A,New York Stock Exchange,NYSE,America/New_York
HLT,USD,Hilton Worldwide Holdings Inc.,New York Stock Exchange,NYSE,America/New_York
JEF,USD,Jefferies Financial Group Inc.,New York Stock Exchange,NYSE,America/New_York
KEY-J,USD,KEYCORP DS 1 40TH SE DRC SRS F,New York Stock Exchange,NYSE,America/New_York
LBRT,USD,Liberty Oilfield Services Inc.,New York Stock Exchange,NYSE,America/New_York
LYB,USD,LyondellBasell Industries N.V.,New York Stock Exchange,NYSE,America/New_York
CMU,USD,MFS High Yield Municipal Trust,New York Stock Exchange,NYSE,America/New_York
MGY,USD,Magnolia Oil & Gas Corporation,New York Stock Exchange,NYSE,America/New_York
MFC,USD,Manulife Financial Corporation,New York Stock Exchange,NYSE,America/New_York
MPC,USD,Marathon Petroleum Corporation,New York Stock Exchange,NYSE,America/New_York
MRT,USD,"MedEquities Realty Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
MPW,USD,"Medical Properties Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
NS-C,USD,NUSTAR ENERGY L/RED PFD SH S C,New York Stock Exchange,NYSE,America/New_York
NRP,USD,Natural Resource Partners L.P.,New York Stock Exchange,NYSE,America/New_York
JGH,USD,Nuveen Global High Income Fund,New York Stock Exchange,NYSE,America/New_York
JRS,USD,Nuveen Real Estate Income Fund,New York Stock Exchange,NYSE,America/New_York
OIS,USD,"Oil States International, Inc.",New York Stock Exchange,NYSE,America/New_York
ODC,USD,Oil-Dri Corporation of America,New York Stock Exchange,NYSE,America/New_York
PML,USD,PIMCO Municipal Income Fund II,New York Stock Exchange,NYSE,America/New_York
PRIF-C,USD,PRIORITY IN FD /TERM PFD SER C,New York Stock Exchange,NYSE,America/New_York
PFGC,USD,Performance Food Group Company,New York Stock Exchange,NYSE,America/New_York
PDS,USD,Precision Drilling Corporation,New York Stock Exchange,NYSE,America/New_York
DGX,USD,Quest Diagnostics Incorporated,New York Stock Exchange,NYSE,America/New_York
RMPL-,USD,RIVERNORTH MARK/TERM PFD SER A,New York Stock Exchange,NYSE,America/New_York
RTPZU,USD,Reinvent Technology Partners Z,New York Stock Exchange,NYSE,America/New_York
RHI,USD,Robert Half International Inc.,New York Stock Exchange,NYSE,America/New_York
RGT,USD,"Royce Global Value Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
SSW-I,USD,SEASPAN CUM RED PERP SRS I PRF,New York Stock Exchange,NYSE,America/New_York
SHLX,USD,"Shell Midstream Partners, L.P.",New York Stock Exchange,NYSE,America/New_York
SI,USD,Silvergate Capital Corporation,New York Stock Exchange,NYSE,America/New_York
SITE,USD,"SiteOne Landscape Supply, Inc.",New York Stock Exchange,NYSE,America/New_York
SPB,USD,"Spectrum Brands Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
SHO,USD,"Sunstone Hotel Investors, Inc.",New York Stock Exchange,NYSE,America/New_York
SPN,USD,"Superior Energy Services, Inc.",New York Stock Exchange,NYSE,America/New_York
TGP-A,USD,TEEKAY LNG PART/RED PFD SH S A,New York Stock Exchange,NYSE,America/New_York
TOO-B,USD,TEEKAY OFFSHORE/RED PFD SH S B,New York Stock Exchange,NYSE,America/New_York
TPGE,USD,TPG Pace Energy Holdings Corp.,New York Stock Exchange,NYSE,America/New_York
TI.A,USD,Telecom Italia SpA ADR Class A,New York Stock Exchange,NYSE,America/New_York
SCHW,USD,The Charles Schwab Corporation,New York Stock Exchange,NYSE,America/New_York
SRF,USD,The Cushing Energy Income Fund,New York Stock Exchange,NYSE,America/New_York
EEA,USD,"The European Equity Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
GBX,USD,"The Greenbrier Companies, Inc.",New York Stock Exchange,NYSE,America/New_York
SMG,USD,The Scotts Miracle-Gro Company,New York Stock Exchange,NYSE,America/New_York
UBA,USD,Urstadt Biddle Properties Inc.,New York Stock Exchange,NYSE,America/New_York
UBP,USD,Urstadt Biddle Properties Inc.,New York Stock Exchange,NYSE,America/New_York
SPCE,USD,"Virgin Galactic Holdings, Inc.",New York Stock Exchange,NYSE,America/New_York
WDR,USD,"Waddell & Reed Financial, Inc.",New York Stock Exchange,NYSE,America/New_York
WTS,USD,"Watts Water Technologies, Inc.",New York Stock Exchange,NYSE,America/New_York
WGP,USD,"Western Midstream Partners, LP",New York Stock Exchange,NYSE,America/New_York
WES,USD,"Western Midstream Partners, LP",New York Stock Exchange,NYSE,America/New_York
WH,USD,"Wyndham Hotels & Resorts, Inc.",New York Stock Exchange,NYSE,America/New_York
TBC,USD,AT&T Inc. 5.625% Global Notes d,New York Stock Exchange,NYSE,America/New_York
AXS-E,USD,AXIS CAP 100 DS REP 1 SRS E PRF,New York Stock Exchange,NYSE,America/New_York
WMS,USD,"Advanced Drainage Systems, Inc.",New York Stock Exchange,NYSE,America/New_York
MGR,USD,"Affiliated Managers Group, Inc.",New York Stock Exchange,NYSE,America/New_York
AMG,USD,"Affiliated Managers Group, Inc.",New York Stock Exchange,NYSE,America/New_York
AQNA,USD,Algonquin Power & Utilities Cor,New York Stock Exchange,NYSE,America/New_York
AQNB,USD,Algonquin Power & Utilities Cor,New York Stock Exchange,NYSE,America/New_York
AEO,USD,"American Eagle Outfitters, Inc.",New York Stock Exchange,NYSE,America/New_York
AMID,USD,"American Midstream Partners, LP",New York Stock Exchange,NYSE,America/New_York
ARL,USD,"American Realty Investors, Inc.",New York Stock Exchange,NYSE,America/New_York
AMX,USD,"América Móvil, S.A.B. de C.V.",New York Stock Exchange,NYSE,America/New_York
AMOV,USD,"América Móvil, S.A.B. de C.V.",New York Stock Exchange,NYSE,America/New_York
NLY,USD,"Annaly Capital Management, Inc.",New York Stock Exchange,NYSE,America/New_York
AHH,USD,"Armada Hoffler Properties, Inc.",New York Stock Exchange,NYSE,America/New_York
AHT,USD,"Ashford Hospitality Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
ATKR,USD,Atkore International Group Inc.,New York Stock Exchange,NYSE,America/New_York
AXO,USD,"Axos Financial, Inc. 6.25% Subo",New York Stock Exchange,NYSE,America/New_York
BRPM,USD,B. Riley Principal Merger Corp.,New York Stock Exchange,NYSE,America/New_York
BAC-B,USD,BK AMER CORP/DEPOSITARY SH S GG,New York Stock Exchange,NYSE,America/New_York
MPV,USD,Barings Participation Investors,New York Stock Exchange,NYSE,America/New_York
BRK-A,USD,Berkshire Hathaway Inc. Class A,New York Stock Exchange,NYSE,America/New_York
BRK.A,USD,Berkshire Hathaway Inc. Class A,New York Stock Exchange,NYSE,America/New_York
BRK-B,USD,Berkshire Hathaway Inc. Class B,New York Stock Exchange,NYSE,America/New_York
BRK.B,USD,Berkshire Hathaway Inc. Class B,New York Stock Exchange,NYSE,America/New_York
BAC-A,USD,Bk Amer Corp/DEPOSITARY SH S EE,New York Stock Exchange,NYSE,America/New_York
BME,USD,BlackRock Health Sciences Trust,New York Stock Exchange,NYSE,America/New_York
MUA,USD,"BlackRock MuniAssets Fund, Inc.",New York Stock Exchange,NYSE,America/New_York
BXMT,USD,"Blackstone Mortgage Trust, Inc.",New York Stock Exchange,NYSE,America/New_York
BXG,USD,Bluegreen Vacations Corporation,New York Stock Exchange,NYSE,America/New_York
BTI,USD,British American Tobacco p.l.c.,New York Stock Exchange,NYSE,America/New_York
C-S,USD,CITIGROUP INC/DEPOSITARY SH S S,New York Stock Exchange,NYSE,America/New_York
CMSC,USD,CMS Energy Corporation 5.875% J,New York Stock Exchange,NYSE,America/New_York
CMSD,USD,CMS Energy Corporation 5.875% J,New York Stock Exchange,NYSE,America/New_York
CSL,USD,Carlisle Companies Incorporated,New York Stock Exchange,NYSE,America/New_York
CPF,USD,Central Pacific Financial Corp.,New York Stock Exchange,NYSE,America/New_York
CBK,USD,Christopher & Banks Corporation,New York Stock Exchange,NYSE,America/New_York
CCE,USD,Coca-Cola European Partners plc,New York Stock Exchange,NYSE,America/New_York
CCEP,USD,Coca-Cola European Partners plc,New York Stock Exchange,NYSE,America/New_York
KOF,USD,"Coca-Cola FEMSA, S.A.B. de C.V.",New York Stock Exchange,NYSE,America/New_York
CLNC,USD,"Colony Credit Real Estate, Inc.",New York Stock Exchange,NYSE,America/New_York
SID,USD,Companhia Siderúrgica Nacional,New York Stock Exchange,NYSE,America/New_York
CUZ,USD,Cousins Properties Incorporated,New York Stock Exchange,NYSE,America/New_York
KTN,USD,Credit-Enhanced Corts Trust Aon,New York Stock Exchange,NYSE,America/New_York
DTP,USD,DTE Energy Company 6.25% Corpor,New York Stock Exchange,NYSE,America/New_York
DO,USD,"Diamond Offshore Drilling, Inc.",New York Stock Exchange,NYSE,America/New_York
DRH,USD,DiamondRock Hospitality Company,New York Stock Exchange,NYSE,America/New_York
