ticker,currency,company_name,exchange,exchange_short,timezone
USWS,USD,"U.S. Well Services, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
UTSI,USD,UTStarcom Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
UCBA,USD,United Community Bancorp,NASDAQ Stock Exchange,NASDAQ,America/New_York
VLRX,USD,"Valeritas Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
VNOM,USD,Viper Energy Partners LP,NASDAQ Stock Exchange,NASDAQ,America/New_York
VIRI,USD,"Virios Therapeutics, LLC",NASDAQ Stock Exchange,NASDAQ,America/New_York
VVOS,USD,"Vivos Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WMG,USD,Warner Music Group Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
WAFD,USD,"Washington Federal, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WERN,USD,"Werner Enterprises, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WHFBZ,USD,"WhiteHorse Finance, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WHF,USD,"WhiteHorse Finance, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
XFOR,USD,"X4 Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
YTEN,USD,"Yield10 Bioscience, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ZNTEU,USD,Zanite Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
EXPI,USD,"eXp World Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ITOS,USD,"iTeos Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ANIP,USD,"ANI Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ARCW,USD,"ARC Group Worldwide, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ACOR,USD,"Acorda Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ATVI,USD,"Activision Blizzard, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AGFS,USD,"AgroFresh Solutions, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AKAM,USD,"Akamai Technologies, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AKBA,USD,"Akebia Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ALGS,USD,"Aligos Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AMR,USD,"Alta Mesa Resources, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ASRV,USD,"AmeriServ Financial, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AMRB,USD,American River Bankshares,NASDAQ Stock Exchange,NASDAQ,America/New_York
ATLO,USD,Ames National Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
FOLD,USD,"Amicus Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
IBUY,USD,Amplify Online Retail ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
ANCN,USD,Anchiano Therapeutics Ltd,NASDAQ Stock Exchange,NASDAQ,America/New_York
APRI,USD,"Apricus Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
RKDA,USD,"Arcadia Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ASNA,USD,"Ascena Retail Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TEAM,USD,Atlassian Corporation Plc,NASDAQ Stock Exchange,NASDAQ,America/New_York
ATXI,USD,"Avenue Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AXSM,USD,"Axsome Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
BOKF,USD,BOK Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
BOKFL,USD,BOK Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
BOCH,USD,Bank of Commerce Holdings,NASDAQ Stock Exchange,NASDAQ,America/New_York
BFIN,USD,BankFinancial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
BNTCW,USD,Benitec Biopharma Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
BNTC,USD,Benitec Biopharma Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
BSGM,USD,"BioSig Technologies, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CFFI,USD,C&F Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CASM,USD,"CAS Medical Systems, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CCNE,USD,CNB Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CNSP,USD,"CNS Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CVV,USD,CVD Equipment Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CPLA,USD,Capella Education Company,NASDAQ Stock Exchange,NASDAQ,America/New_York
CEMI,USD,"Chembio Diagnostics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CLDC,USD,China Lending Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
IMOS,USD,ChipMOS TECHNOLOGIES INC.,NASDAQ Stock Exchange,NASDAQ,America/New_York
CDTX,USD,"Cidara Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CHRS,USD,"Coherus BioSciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CLCT,USD,"Collectors Universe, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CBSHP,USD,"Commerce Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CBSH,USD,"Commerce Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CWBC,USD,Community West Bancshares,NASDAQ Stock Exchange,NASDAQ,America/New_York
COWNZ,USD,Cowen Inc. 7.35% SR NT 27,NASDAQ Stock Exchange,NASDAQ,America/New_York
BREW,USD,"Craft Brew Alliance, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CTMX,USD,"CytomX Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CYTX,USD,"Cytori Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
DNBF,USD,DNB Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
DJCO,USD,Daily Journal Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
DMLP,USD,"Dorchester Minerals, L.P.",NASDAQ Stock Exchange,NASDAQ,America/New_York
EAST,USD,"Eastside Distilling, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ENLV,USD,Enlivex Therapeutics Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
ENOB,USD,Enochian Biosciences Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
EXLS,USD,"ExlService Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
DUO,USD,Fangdd Network Group Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
FBSS,USD,"Fauquier Bankshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FSRVU,USD,FinServ Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
FUSB,USD,"First US Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FHTX,USD,Foghorn Therapeutics Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
FMI,USD,"Foundation Medicine, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FOXF,USD,Fox Factory Holding Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
FTFT,USD,Future FinTech Group Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
GIII,USD,"G-III Apparel Group, Ltd.",NASDAQ Stock Exchange,NASDAQ,America/New_York
GRTX,USD,"Galera Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
GNMK,USD,"GenMark Diagnostics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
GTH,USD,Genetron Holdings Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
GNCA,USD,"Genocea Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SELF,USD,"Global Self Storage, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SOCL,USD,Global X Social Media ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
GNTY,USD,"Guaranty Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HWBK,USD,"Hawthorn Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HLIO,USD,"Helios Technologies, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HMCOU,USD,Humanco Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
IPGP,USD,IPG Photonics Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
NSIT,USD,"Insight Enterprises, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
JNCE,USD,"Jounce Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KBSF,USD,KBS Fashion Group Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
KLDO,USD,"Kaleido BioSciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KRTX,USD,"Karuna Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KZR,USD,"Kezar Life Sciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KE,USD,"Kimball Electronics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KIN,USD,"Kindred Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KINS,USD,"Kingstone Companies, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KYMR,USD,"Kymera Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
LAKE,USD,"Lakeland Industries, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
LACQ,USD,Leisure Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
LACQU,USD,Leisure Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
LOB,USD,"Live Oak Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MYOS,USD,MYOS RENS Technology Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MCBC,USD,Macatawa Bank Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
MACUU,USD,Mallard Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MRKR,USD,"Marker Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MKTX,USD,MarketAxess Holdings Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MFIN,USD,Medallion Financial Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MFINL,USD,Medallion Financial Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MERC,USD,Mercer International Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
MREO,USD,Mereo BioPharma Group plc,NASDAQ Stock Exchange,NASDAQ,America/New_York
VIVO,USD,"Meridian Bioscience, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MRTX,USD,"Mirati Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
MTEM,USD,"Molecular Templates, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
NAKD,USD,Naked Brand Group Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
NKSH,USD,"National Bankshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
NTWK,USD,"NetSol Technologies, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
NXST,USD,"Nexstar Media Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ORLY,USD,"O'Reilly Automotive, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
OBLN,USD,"Obalon Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
OLBK,USD,"Old Line Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
OTIV,USD,On Track Innovations Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
OCC,USD,Optical Cable Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
OESX,USD,"Orion Energy Systems, Inc",NASDAQ Stock Exchange,NASDAQ,America/New_York
OSIR,USD,"Osiris Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
OXLCM,USD,Oxford Lane Capital Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
OXLC,USD,Oxford Lane Capital Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
OXLCO,USD,Oxford Lane Capital Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
OYST,USD,"Oyster Point Pharma, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PMVP,USD,"PMV Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PRAH,USD,"PRA Health Sciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PAAS,USD,Pan American Silver Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
PNRL,USD,Paringa Resources Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
PEGI,USD,Pattern Energy Group Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
PDCO,USD,"Patterson Companies, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PTON,USD,"Peloton Interactive, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PVAC,USD,Penn Virginia Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
PWOD,USD,"Penns Woods Bancorp, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WRLS,USD,Pensare Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
WRLSU,USD,Pensare Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
WRLSR,USD,Pensare Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DCIX,USD,Performance Shipping Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
PGLC,USD,Pershing Gold Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
PLRX,USD,"Pliant Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PCOM,USD,Points International Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
PRVL,USD,Prevail Therapeutics Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
ROLL,USD,RBC Bearings Incorporated,NASDAQ Stock Exchange,NASDAQ,America/New_York
REDU,USD,RISE Education Cayman Ltd,NASDAQ Stock Exchange,NASDAQ,America/New_York
RGLS,USD,Regulus Therapeutics Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
ABAC,USD,"Renmin Tianli Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ROCHU,USD,Roth CH Acquisition I Co.,NASDAQ Stock Exchange,NASDAQ,America/New_York
RUBY,USD,"Rubius Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SGA,USD,"Saga Communications, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SEEL,USD,"Seelos Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SELB,USD,"Selecta Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SIFY,USD,Sify Technologies Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
SLAB,USD,Silicon Laboratories Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SLGL,USD,Sol-Gel Technologies Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SUNS,USD,Solar Senior Capital Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
SLNO,USD,"Soleno Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SLNOW,USD,"Soleno Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SYBT,USD,"Stock Yards Bancorp, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
STRA,USD,"Strategic Education, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SLGG,USD,"Super League Gaming, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
SSSS,USD,Sutter Rock Capital Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
TROW,USD,"T. Rowe Price Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TCFCP,USD,TCF Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
TFFP,USD,"TFF Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TFSL,USD,TFS Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
TZACU,USD,Tenzing Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
TZAC,USD,Tenzing Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
TRPX,USD,Therapix Biosciences Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
TLSA,USD,Tiziana Life Sciences PLC,NASDAQ Stock Exchange,NASDAQ,America/New_York
UMBF,USD,UMB Financial Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
UBX,USD,"Unity Biotechnology, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
VREX,USD,Varex Imaging Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
VTIQU,USD,VectoIQ Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
VTIQ,USD,VectoIQ Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
VIIZ,USD,VelocityShares VIX MT ETN,NASDAQ Stock Exchange,NASDAQ,America/New_York
VKTX,USD,"Viking Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
VIOT,USD,"Viomi Technology Co., Ltd",NASDAQ Stock Exchange,NASDAQ,America/New_York
WTBA,USD,"West Bancorporation, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WWR,USD,"Westwater Resources, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WIN,USD,"Windstream Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
WMGI,USD,Wright Medical Group N.V.,NASDAQ Stock Exchange,NASDAQ,America/New_York
XBIO,USD,"Xenetic Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
XBIOW,USD,"Xenetic Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
XPLR,USD,Xplore Technologies Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
YMAB,USD,"Y-mAbs Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ZSAN,USD,Zosano Pharma Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
AMAG,USD,"AMAG Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AVEO,USD,"AVEO Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ACRS,USD,"Aclaris Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ADUS,USD,Addus HomeCare Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ALRN,USD,"Aileron Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AIMT,USD,"Aimmune Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ALDX,USD,"Aldeyra Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ALGM,USD,"Allegro MicroSystems, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
LNT,USD,Alliant Energy Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
ALTUU,USD,Altitude Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
AVXL,USD,Anavex Life Sciences Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
APDN,USD,"Applied DNA Sciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
PETX,USD,"Aratana Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ARCT,USD,Arcturus Therapeutics Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
ASCMA,USD,"Ascent Capital Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ASMB,USD,"Assembly Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
AVIR,USD,"Atea Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ATAC,USD,Atlantic Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
EARS,USD,Auris Medical Holding Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
AVDL,USD,Avadel Pharmaceuticals plc,NASDAQ Stock Exchange,NASDAQ,America/New_York
ACLS,USD,"Axcelis Technologies, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
BLDP,USD,Ballard Power Systems Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
BIGC,USD,"BigCommerce Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
BTAI,USD,"BioXcel Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
BLNKW,USD,Blink Charging Co. Warrant,NASDAQ Stock Exchange,NASDAQ,America/New_York
BMTC,USD,Bryn Mawr Bank Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
BLDR,USD,"Builders FirstSource, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CASI,USD,"CASI Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CTIB,USD,CTI Industries Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CBIO,USD,"Catalyst Biosciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CLDX,USD,"Celldex Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
APOP,USD,Cellect Biotechnology Ltd.,NASDAQ Stock Exchange,NASDAQ,America/New_York
BURG,USD,"Chanticleer Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HGSH,USD,China HGS Real Estate Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
CZFC,USD,Citizens First Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
CLSD,USD,"Clearside Biomedical, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CVON,USD,"ConvergeOne Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CORI,USD,"Corium International, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CSOD,USD,"Cornerstone OnDemand, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CRSA,USD,Crescent Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
CRSAU,USD,Crescent Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
CRSAW,USD,Crescent Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
CRWD,USD,"CrowdStrike Holdings, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CBAY,USD,"CymaBay Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
CYTK,USD,"Cytokinetics, Incorporated",NASDAQ Stock Exchange,NASDAQ,America/New_York
DFNL,USD,Davis Select Financial ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
DWLD,USD,Davis Select Worldwide ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
DWSN,USD,Dawson Geophysical Company,NASDAQ Stock Exchange,NASDAQ,America/New_York
TACOW,USD,"Del Taco Restaurants, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
TACO,USD,"Del Taco Restaurants, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
DXLG,USD,"Destination XL Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
DPHCU,USD,DiamondPeak Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DPHC,USD,DiamondPeak Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DPHCW,USD,DiamondPeak Holdings Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
DOVA,USD,"Dova Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
DNKN,USD,"Dunkin' Brands Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
DYAI,USD,"Dyadic International, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
EACQ,USD,Easterly Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
EDGW,USD,"Edgewater Technology, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
EMMA,USD,"Emmaus Life Sciences, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ECPG,USD,"Encore Capital Group, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
ETON,USD,"Eton Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
EXAS,USD,Exact Sciences Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
XOG,USD,"Extraction Oil & Gas, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FMBH,USD,"First Mid Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FXNC,USD,First National Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
FLXN,USD,"Flexion Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FLXS,USD,"Flexsteel Industries, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
FULC,USD,"Fulcrum Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
GEMP,USD,Gemphire Therapeutics Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
ROCK,USD,"Gibraltar Industries, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
LAND,USD,Gladstone Land Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
LANDP,USD,Gladstone Land Corporation,NASDAQ Stock Exchange,NASDAQ,America/New_York
BUG,USD,Global X Cybersecurity ETF,NASDAQ Stock Exchange,NASDAQ,America/New_York
GDEN,USD,"Golden Entertainment, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
GOGL,USD,Golden Ocean Group Limited,NASDAQ Stock Exchange,NASDAQ,America/New_York
GRBK,USD,"Green Brick Partners, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HLNE,USD,Hamilton Lane Incorporated,NASDAQ Stock Exchange,NASDAQ,America/New_York
HARP,USD,"Harpoon Therapeutics, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HYAC,USD,Haymaker Acquisition Corp.,NASDAQ Stock Exchange,NASDAQ,America/New_York
HAYN,USD,"Haynes International, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
HTBI,USD,"HomeTrust Bancshares, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
IIIIU,USD,INSU Acquisition Corp. III,NASDAQ Stock Exchange,NASDAQ,America/New_York
JRSH,USD,"Jerash Holdings (US), Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
KINZU,USD,KINS Technology Group Inc.,NASDAQ Stock Exchange,NASDAQ,America/New_York
KALA,USD,"Kala Pharmaceuticals, Inc.",NASDAQ Stock Exchange,NASDAQ,America/New_York
